,T=0.01,T=0.02,T=0.022,T=0.025,T=0.029,T=0.03,T=0.032,T=0.035,T=0.036,T=0.04,T=0.042,T=0.044,T=0.045,T=0.046,T=0.048,T=0.05,T=0.055,T=0.06,T=0.065,T=0.067,T=0.07,T=0.075,T=0.08,T=0.085,T=0.09,T=0.095,T=0.1,T=0.11,T=0.12,T=0.13,T=0.133,T=0.14,T=0.15,T=0.16,T=0.17,T=0.18,T=0.19,T=0.2,T=0.22,T=0.24,T=0.25,T=0.26,T=0.28,T=0.29,T=0.3,T=0.32,T=0.34,T=0.35,T=0.36,T=0.38,T=0.4,T=0.42,T=0.44,T=0.45,T=0.46,T=0.48,T=0.5,T=0.55,T=0.6,T=0.65,T=0.667,T=0.7,T=0.75,T=0.8,T=0.85,T=0.9,T=0.95,T=1.0,T=1.1,T=1.2,T=1.3,T=1.4,T=1.5,T=1.6,T=1.7,T=1.8,T=1.9,T=2.0,T=2.2,T=2.4,T=2.5,T=2.6,T=2.8,T=3.0,T=3.2,T=3.4,T=3.5,T=3.6,T=3.8,T=4.0,T=4.2,T=4.4,T=4.6,T=4.8,T=5.0,T=5.5,T=6.0,T=6.5,T=7.0,T=7.5,T=8.0,T=8.5,T=9.0,T=9.5,T=10.0
T=0.085,-0.0002237783398588736,-0.00017808693762358185,-0.0003561328306729956,-0.0010250918436533662,-0.0017705503270433842,-0.0020653775398939422,-0.0028130634371262174,-0.003778760006262567,-0.004126244882978324,-0.0051844725984986195,-0.005920024197182292,-0.006585962803148884,-0.0063463920481952015,-0.006512962551151896,-0.007033762629420146,-0.007186448560158493,-0.008337922364028848,-0.009181353201941259,-0.0095327663637004,-0.01009093359151502,-0.010590137956919463,-0.01172010213933155,-0.012735969163382498,-0.01297422328808426,-0.012947880168541375,-0.012669412977180874,-0.01172979316723035,-0.010522829720203769,-0.010110152217273871,-0.008683535042304784,-0.00891621117545314,-0.008374586623934855,-0.007574155319004474,-0.0070301695421426955,-0.00604242128198493,-0.006016123560444788,-0.005113286279109289,-0.005823693538234663,-0.006013669212911833,-0.004688097315916646,-0.00508533516824521,-0.003498187068626675,-0.0037358051895143253,-0.003684483779394282,-0.0033874956757777275,-0.0034957126469414637,-0.003908875904797566,-0.00364882284633569,-0.0031327179215002578,-0.0034370718642187793,-0.0031900632070305432,-0.004516606413874132,-0.0028408565736325127,-0.00265096520865868,-0.002471438404162753,-0.0018504810281242462,-0.002089936748335845,-0.00025479214414299685,-0.0003036978116922754,0.0014585116226514209,0.000327539532004445,0.0012914107553645762,0.0012182064417090661,0.0010009115736045466,0.0018099035564635762,0.0011034449988717274,0.0011218940182032274,0.0025704373324310524,0.002776023013246313,0.00362646354242571,0.003860253504618469,0.0036914525290037948,0.0041108577349726495,0.003502635956526011,0.004205950224624311,0.004169197854695565,0.004728183274478766,0.00403379126084278,0.0035991233224982526,0.003918643897930787,0.0033503652390494197,0.0038234665633922163,0.003024862180949854,0.0028484943917138194,0.003156933386667948,0.003889688318896115,0.003543123046128291,0.002970940605611863,0.0021121906768096564,0.0012818311818787247,0.001242201614533487,0.0015744241293772856,0.0011091059763678602,0.000754602529422392,0.0014962694440880297,0.0006094802637697983,0.001690592223453619,0.001985178923026472,0.001507812563840861,0.0007449485838301941,-0.0001128896483419726,-0.00019298158410124415,-0.0002182241136726579,0.00030344553286544714,0.0002440699708634887
T=0.09,-0.00024020818858894535,-0.00020137484128166612,-0.000370445305341664,-0.0010277375339855246,-0.0018283127692443662,-0.002164628840798773,-0.002880657402185324,-0.0038647163297629156,-0.004146248178281281,-0.005183284377988891,-0.005843144392878347,-0.006532697741596565,-0.006260652868527155,-0.006435153880366479,-0.006907574980472004,-0.007085355806418021,-0.008194017413108486,-0.008844662079703292,-0.009063925949844565,-0.009585733363860318,-0.010019994434931088,-0.010979402021021805,-0.011774300800830063,-0.013026202414172405,-0.01289292114756126,-0.013518269660114617,-0.012550329803724069,-0.01116882519354581,-0.010514030377392859,-0.009177288549844816,-0.009420286555225862,-0.008791887416404619,-0.007944669900655333,-0.007433930934123113,-0.006461536139134186,-0.006451776618436789,-0.005535050404433957,-0.00624951427680757,-0.006321420554787149,-0.004923113220140981,-0.005377976977306791,-0.003669302047415479,-0.0038697829753522647,-0.0038310232505520954,-0.0035364942255127034,-0.003491816077920554,-0.0038951189059795374,-0.0036388015408426785,-0.003146486964309829,-0.003396049820334423,-0.003141345109268497,-0.004366438236172837,-0.0026790538681361505,-0.0024713206315732034,-0.00238017601236415,-0.0017793506786648067,-0.001962661395030405,-0.00021841210433322549,-0.00025530359711822836,0.0014843043408248378,0.00034290493290585364,0.0013596625801523938,0.0014028888361350214,0.0011081584561776269,0.0019513985724444684,0.0011213777900637772,0.0010693678616762185,0.0024916794128846628,0.0027739770343462315,0.0035531656658841916,0.003875030662159687,0.003690878633332143,0.004173622214223379,0.00354107158333819,0.0041941405358521255,0.004338864900180357,0.004856680752184773,0.004201085371415002,0.0037677953573645034,0.0041237670925852316,0.0034100076979083943,0.003862535742013367,0.0031189970676128893,0.003032525299120965,0.0033143634124208946,0.00414836090960332,0.0038868893217433084,0.0033298661245787665,0.002400976548359842,0.0015501520412345034,0.0016648484027041502,0.0019730963772566753,0.0014072257205319312,0.0010310397456317487,0.001798824658787436,0.0007780970743113533,0.0018094817019465308,0.0020929870084724755,0.0015780641735205273,0.0008934904502171728,-0.00014682146922798787,-0.00026158920027634814,-0.0003783826912631984,0.00011930803953329941,1.3886399599450753e-05
T=0.095,-0.00021397443059337603,-0.00019785449682883151,-0.00037299302485315747,-0.0010093244950785422,-0.0018257744408720549,-0.002184179949228843,-0.0028547258798027482,-0.0038841885659418266,-0.004083562137997592,-0.005217582139936424,-0.005792664286668776,-0.006410790203334547,-0.006083624619104211,-0.0062200245984908985,-0.006673379403700615,-0.006755847065854623,-0.007811813835339369,-0.008363718401206139,-0.008428180082589049,-0.008862136875644085,-0.009272526666050235,-0.01015280739326875,-0.010819772434873235,-0.011898511932979245,-0.012889179628315657,-0.013283701643662209,-0.013335263243876681,-0.011860297159171118,-0.010960351788301457,-0.009658677549542501,-0.009809644799446203,-0.008956320993461832,-0.008349745771428189,-0.007806814468285969,-0.006762418895744777,-0.0067685718433681845,-0.005738333234594821,-0.00639987188904923,-0.006633269521560028,-0.005156826324067375,-0.00562447102982151,-0.0038021563499472696,-0.004010467378294113,-0.004029195436401473,-0.00383006828800473,-0.0037223357696073143,-0.004106952973106999,-0.003694044760740371,-0.003214390083668371,-0.003516620904059313,-0.003314336861615988,-0.004400518302537834,-0.002789736878089136,-0.002489552413869372,-0.002421014393513456,-0.0019396006290583365,-0.002042597257983568,-0.00038177040192806643,-0.0004246647557542042,0.0012151109469902915,7.823992049681665e-05,0.0010646835159609331,0.0010781227332757864,0.0008638623272964064,0.0016680567630646141,0.0008769071375169872,0.0009038510867904544,0.002262901041178057,0.002653381828437207,0.003321220235074162,0.003629006628712422,0.0033905569463645916,0.0038241255534115404,0.003306256850074093,0.003971218798847625,0.0040668143864897545,0.004599107113820968,0.0039441545066928214,0.003394188296700026,0.0038523660023481697,0.0031192647749633024,0.003594947712503943,0.002916733482988953,0.0028849872945771716,0.00312034380956286,0.0039404719939275445,0.0037381551216204524,0.003183525691340258,0.0022048607234146284,0.001372488305387614,0.001426753972350579,0.0018418252249191045,0.0012761306056095635,0.0008880940112218084,0.0016285543347580268,0.0006149440371047597,0.0016121116348079894,0.0020242135083640986,0.0015178945553705374,0.0008861758104077286,-0.00014049886672447016,-0.0003311346143742799,-0.0004892026932481946,5.4970808661140536e-05,-0.00011209909930260473
T=0.1,-4.117126792259646e-05,-3.6197570987042023e-05,-0.0002541502679784219,-0.0008746803676495919,-0.0017282026049094967,-0.002103643196065113,-0.0028010208767559404,-0.0038581360894530126,-0.0040448574722503185,-0.005198737461315892,-0.005770716762197757,-0.006268826998629785,-0.006006207142112498,-0.006036937648928356,-0.00642419204626517,-0.00642400754086063,-0.007543112357906298,-0.00802303858620349,-0.007916023073167865,-0.008234685238828268,-0.008561073100058558,-0.009293961681962282,-0.009815719622582559,-0.010778616054215729,-0.011719458291175341,-0.013199523183458826,-0.012642782711155508,-0.01234804345262225,-0.011258671541147404,-0.009925541666805125,-0.010096705678724099,-0.009097710241919296,-0.008465887163446538,-0.007784530341314203,-0.006823307910941682,-0.006872547046690734,-0.005749441403885961,-0.00647882165693048,-0.006763325046214805,-0.005165203759569727,-0.005625674190674368,-0.003764227860628151,-0.0038752781627280847,-0.00382652237861616,-0.0036734859566524645,-0.0035860884235179393,-0.004010614177327351,-0.003518852527698608,-0.0030496817388568297,-0.0033864304102288177,-0.0030636109848204965,-0.004078256051114804,-0.002576245589014813,-0.002374575453040076,-0.0023244882874608242,-0.0017664641907066119,-0.0018608746776842809,-0.00022136886330282666,2.1319734208289557e-05,0.0015569923018054557,0.00035297909309418265,0.0014150021037650131,0.0013317137387748228,0.0012666500658018748,0.0019642861123321306,0.00118336659101585,0.0012977386507047697,0.002672491286850267,0.0031704008201047743,0.003662550649849746,0.003979776030717832,0.003685318692275452,0.004238976567732711,0.003723065504466076,0.004340479263796205,0.004420164691935371,0.00504252892379532,0.004457928370760592,0.0038897609094943105,0.004387586717820932,0.003654636776787695,0.004212471751783131,0.0036485814880038714,0.003461694004299602,0.0035384807936210297,0.004324898600221808,0.004135349885107963,0.0035270616934382137,0.0025876527308040472,0.0018805571358166994,0.0018836065145776102,0.0022532454779037136,0.001560126542978132,0.001155933946035943,0.0018470826171124066,0.0008169106623973987,0.001628636651150165,0.0020960674365016353,0.0015519514343830748,0.0008495908226849772,-0.00022501718153189164,-0.00042195343056371644,-0.0005551206384625296,-6.065306320263246e-05,-0.00024834209098199687
T=0.11,2.437731151878941e-05,4.012071313280003e-05,-0.0002213859134979686,-0.0009285466031705331,-0.0016228160925706157,-0.0020707698852472267,-0.002662031267335775,-0.003675126060158624,-0.003932670283906658,-0.004882090932102434,-0.005488526431078176,-0.005825401557415453,-0.0056792507760801084,-0.005613978894654213,-0.005997684802186952,-0.0058761783726718085,-0.00692254149075314,-0.007225735252975181,-0.006989802139349887,-0.007221150152937202,-0.007528171505957063,-0.00792806091960802,-0.008271975931730636,-0.008884443816119214,-0.009548092628114492,-0.011072596807777293,-0.01146292532740398,-0.012599275736941222,-0.012559929489154173,-0.010943057529742966,-0.010955602780353702,-0.009841161701506196,-0.00922195736096776,-0.008466698072770661,-0.007509002353992032,-0.007597063992479754,-0.006325513089090323,-0.006926159035363898,-0.007349817006301223,-0.005558349900916615,-0.005871917871598646,-0.004215658798727501,-0.004156947866777381,-0.004070223444638637,-0.003838140207327558,-0.0038986503984296313,-0.00427524424061698,-0.0035856013900263644,-0.003262385673300902,-0.003450158726359672,-0.0030460019495533804,-0.004090789722659022,-0.0029302798659469496,-0.002738648302177534,-0.0026309946488372927,-0.0022112198679353906,-0.0021197102859242794,-0.0005624983811622199,-0.0002468979833118077,0.001247136647129571,4.15111926269622e-05,0.0010348517608124322,0.001087475396239436,0.0011826460030336479,0.001864053737084745,0.001044862181193518,0.001168397983537563,0.002604255526675907,0.0030192941346347635,0.0037050476498798907,0.0039796573104403455,0.0035439339742025034,0.0042099655282100785,0.003424091109461764,0.004048582468920749,0.004068647106148369,0.0048223682379557285,0.0043672860705314415,0.0038103258677435405,0.004278037543234765,0.003725969993001826,0.0043787912272445495,0.0037830432666455527,0.0033367345784515506,0.00357370840459857,0.0043722009603224836,0.004149091708926127,0.0035601854639724234,0.002769118760816577,0.0021044136185510375,0.0019214545782896865,0.0022219254847961624,0.0015265997456428925,0.0011311608464121678,0.0018561430154416124,0.0009527475027594206,0.0018517062010838272,0.0022111912453321664,0.0015045322693427467,0.0008122560286363783,-0.00020657340858975745,-0.0003924349643837963,-0.0005757421015274292,-8.153805528263515e-05,-0.00026022396910164677
T=0.12,-6.270776702561656e-05,1.0022194213349379e-05,-0.00027142519139959734,-0.0010133735328006067,-0.001693131465016265,-0.002230050811551564,-0.0028828082106566013,-0.0038320944485587963,-0.004116700041764747,-0.004943089683250305,-0.005528797552707322,-0.005788083683281277,-0.0056536386479648405,-0.005448647006254397,-0.005905101623672138,-0.005774012702396577,-0.006574230999551452,-0.006606568422174218,-0.0063767244512178385,-0.0066543507705267265,-0.006938279338206518,-0.006832671454297232,-0.007197969802164163,-0.00754727263722946,-0.008161886362069435,-0.009515407366016429,-0.009315416789996612,-0.01180609652821425,-0.01271915794660932,-0.01236817106915133,-0.012181579807893805,-0.011133148927080496,-0.010061347130209298,-0.009001152422595565,-0.008003029251243344,-0.008124278090406712,-0.006688965256651394,-0.007199203469220967,-0.007726911832165321,-0.005800705949501365,-0.005910179058703852,-0.004483387592454808,-0.0042142834463151715,-0.00405765396533901,-0.0038811815048935376,-0.0037947924040237914,-0.004257096955597349,-0.0034952809568202917,-0.0032950204378580706,-0.0033207425806824208,-0.003026568253421601,-0.003900983205235506,-0.0028672883247029234,-0.002588740424010372,-0.0024005114425351094,-0.0021568027253197285,-0.0020026078730451514,-0.0006161032674259151,-0.0001190820452824612,0.0012064802157554044,0.00013434766863754122,0.0010752026899723283,0.0010905209227189546,0.0014349848180734432,0.0021849739365977353,0.001681014687323512,0.0016815621483830913,0.003134685556523006,0.0033781858520744905,0.004000320235417028,0.00428487358598824,0.003966243732931858,0.004530388303714874,0.003711556657037759,0.004147248205411294,0.004053063557068901,0.004825356285277127,0.004501031572433439,0.004223248101779398,0.004448973761420358,0.003933006146288057,0.0046052294344429475,0.0040667815884247146,0.0035692302725272395,0.00376781421755031,0.0043972259701333385,0.004212496292190643,0.003641324410226072,0.0029190148576421007,0.0022272931272203688,0.0020646103003451512,0.002312311737167895,0.0016298720282815872,0.001195495780985009,0.0018013412888460392,0.0009899159299245953,0.0018071874648912186,0.001954384673980097,0.0012771996914910703,0.0005193912049163956,-0.0005641319395727645,-0.0005357177247873047,-0.0006509353424495345,-0.00011237694946154226,-0.00027884517781687576
T=0.13,-0.00010287665956431863,-2.304198503318308e-06,-0.00029177452878402526,-0.0010584413787874797,-0.0018041455277344291,-0.0023382283066288073,-0.003050636474031827,-0.003841865566705315,-0.0041149296975516786,-0.004863298515611634,-0.00556054265044946,-0.005731869539500402,-0.005502287211631752,-0.005173305052028241,-0.005678504995064337,-0.005515216415561375,-0.006149140595507155,-0.005943364822280955,-0.005448980399423712,-0.005783110611071192,-0.005888088632651866,-0.00563527350869372,-0.005865690159856432,-0.00605969874430899,-0.0066497788211132775,-0.00783478353162516,-0.007331665639792154,-0.009477138871736008,-0.011818587147201944,-0.012132579748639186,-0.012941299113166037,-0.012279287321451643,-0.010727921093010498,-0.00962664603989159,-0.00870324484814334,-0.008655770953074899,-0.00731586929463816,-0.007750788794925599,-0.008142572871144681,-0.006253029840376854,-0.006280651900636023,-0.004900582028048908,-0.0046791676146005845,-0.004440430261079927,-0.004231097199108185,-0.004193760408175112,-0.004404349234581145,-0.0037788915025868137,-0.0035697093020081385,-0.003556379463205604,-0.00350304564968646,-0.004228511624190063,-0.0032154918267864284,-0.0030743487419388872,-0.002894638376496035,-0.002611505658745595,-0.0024324418476875435,-0.001298776054406327,-0.0004927456979409458,0.0006753971149726936,-0.0004966879863157067,0.0004376096995665898,0.00046393647093544686,0.0007933878007587896,0.0015962857532297499,0.0012336993994476904,0.0013267530540906887,0.0028068847401383963,0.003090457245514199,0.0037988651148249983,0.004235587831444397,0.003837928302080922,0.004393313474429213,0.003653036506619033,0.004001448201889501,0.0038808111366252784,0.004713811071784911,0.004496373844095794,0.004235792445171745,0.00436894271115256,0.004022738791578249,0.0047090367535510946,0.00421828627315612,0.0036391302830944684,0.003921960618369719,0.004509703645268536,0.004450517429659099,0.0038530299683108013,0.003007597227252664,0.002556045164955003,0.0023110254528454386,0.0024378194513143526,0.0018872590953886023,0.00145028330142422,0.002044927944564879,0.0012378366754821435,0.0020385620030283344,0.0021919142851546678,0.0016071049806141366,0.0008001665036122436,-0.00024899921788499815,-0.0004047010752067962,-0.0004221093405874372,0.00017373512781242186,-1.9408272463066934e-05
T=0.133,-0.00010555517338185853,-1.5298875427473288e-05,-0.00030338691785732904,-0.001079587710983865,-0.001831275451846383,-0.0023814588199541917,-0.0031245122790974334,-0.0038910667863158183,-0.004148600607348838,-0.004873175630439009,-0.005560478677250615,-0.00572741403825832,-0.005522668111516655,-0.005161629881754884,-0.0056212912561283785,-0.005462934248685001,-0.006054253130264738,-0.00581323791712452,-0.0051609525061363445,-0.005503060697920916,-0.0055994313833472404,-0.005279202352087828,-0.005465823116492471,-0.0056366146748046166,-0.00625069460380626,-0.007331432066293386,-0.0068000421661049346,-0.008984814019779304,-0.01121199188685585,-0.012595985883601956,-0.012282577830913625,-0.012580013737980261,-0.011078328776089245,-0.009907374468491796,-0.008995748413267422,-0.009004115615091086,-0.00758740286181226,-0.007976460007614842,-0.00828391065515677,-0.006311987627828704,-0.006390759987107903,-0.00502664504664274,-0.004827181476865444,-0.004578983049334735,-0.004317674569893194,-0.00431884572178118,-0.004480873524633997,-0.0038974088802471458,-0.003690397603860647,-0.003689281487390454,-0.0035526068046413542,-0.004247502595556861,-0.003248193915928779,-0.0030829205941152356,-0.0029247784411683794,-0.0026506343939145752,-0.0024351644336056385,-0.0013433225703683705,-0.0004701239784498644,0.0006513816238125156,-0.0005401198938417874,0.0004642130699036987,0.0004898809447712428,0.0008533366602029156,0.001668276733384237,0.001325690089916252,0.001408444289658892,0.0028689054004687378,0.0031437479101022927,0.003835119037323686,0.004381486354567811,0.003915477961677003,0.004351978205276289,0.0035902250812456984,0.003908025541534689,0.0038004369218811096,0.004685795661123324,0.004454742554506841,0.004287443673979175,0.0043239348626312405,0.004001713731855723,0.004758299792729721,0.004272330047939148,0.003646346969030825,0.003940072072105825,0.0045240912036740395,0.004483373305637946,0.0038942320790612103,0.0030046547206677193,0.0026248496329190282,0.002355440003699482,0.0024197018143184085,0.0019191373568574802,0.0014313231971307804,0.002039750860113637,0.001164433900914172,0.0018579516159620548,0.0018796276762979697,0.0013512915580468751,0.0005583220811498653,-0.0004500543787941699,-0.0006431248488332591,-0.0006880063387854629,-0.00012376294122591754,-0.0003187926169626626
T=0.14,-0.00015363930524702683,-6.003845384373428e-05,-0.00034509934324833153,-0.001171644807222974,-0.001925823432973845,-0.0024851407348361076,-0.0032536513952982015,-0.0040177705557060866,-0.004275997104978649,-0.004883576065502034,-0.005566654373644389,-0.00565545307030074,-0.0054989914431666,-0.005051041397268112,-0.005445191242542169,-0.005177115336481469,-0.0058157780030983494,-0.0054394151133118135,-0.004729201995515034,-0.004984347754037059,-0.0050278979178344976,-0.004583642737184413,-0.00461821822171955,-0.004872572545596088,-0.0053894449652098836,-0.00634505983118229,-0.005671713935289153,-0.007714845773373882,-0.00972087979455042,-0.011404044473328961,-0.012180246595670846,-0.011835569909076088,-0.011752532304316343,-0.01044390450197534,-0.009497726896761458,-0.00932341005195391,-0.007914174791431139,-0.008252583128290327,-0.00862548298413674,-0.006626414715659639,-0.006659667991568656,-0.005268237571821988,-0.005058518988169736,-0.004933074771236229,-0.004554404175336056,-0.004684605165326671,-0.004868573188431154,-0.0043614145312664485,-0.004168693971215872,-0.004085810521770822,-0.0037642749804643197,-0.0044501747704991145,-0.00337737951486896,-0.003245212100795952,-0.003028901731589875,-0.002602247053646489,-0.0023918254913534573,-0.0013547562547734004,-0.0005145930535666541,0.0005233322981824063,-0.0006223806467361817,0.0005582774267612621,0.0005330328073792207,0.0008997964440302318,0.0015586026909154111,0.0011863152772486076,0.0012439055194650905,0.0027753064674857545,0.0030296313813126105,0.003879020694574296,0.004446576310163309,0.003878560804502814,0.0041941592617157075,0.003329750299722505,0.0037857532604605466,0.0037085807553984265,0.004649374817853758,0.004404133913932321,0.004312284293207246,0.004380160500348289,0.004164262911732281,0.005058850406901009,0.004415434202009435,0.0037717597248415335,0.004037516082035514,0.0046646116767166765,0.004642347011305727,0.0040477349466215935,0.0031608762587269335,0.0029380073803405757,0.0027363189303355297,0.002786332172177873,0.002360760138495312,0.0018402637060654418,0.0024650077983942886,0.0015394872544220004,0.0020378833932628506,0.0019921305746262285,0.0013566808231582172,0.0004412795980095522,-0.0005316686351204009,-0.000718757708895882,-0.0007069940488648299,-0.00020093561292204982,-0.00034890873660326074
T=0.15,-2.1566389388791484e-05,8.45282575161163e-05,-0.00019904507617113298,-0.0010545063346458286,-0.001782485623453678,-0.002431476939570647,-0.0032452148231110938,-0.004032332104405192,-0.004261452710538624,-0.004793901130958932,-0.0055766151220103645,-0.005588669960098843,-0.005503522215662748,-0.004932000714096954,-0.005336271149906595,-0.005026115103318257,-0.005558420209571804,-0.00502623816831851,-0.0042525754924972285,-0.004474254147406844,-0.004406842798063846,-0.0038267327598282158,-0.0037684647282072393,-0.0039471865595321195,-0.004334382723302429,-0.005184711764870802,-0.004286944742213306,-0.006227336027765957,-0.007797804615658443,-0.009031886167161152,-0.009960934425004809,-0.011293456965539324,-0.011525366029016451,-0.01160634660893585,-0.010478958577011342,-0.00980791735971652,-0.008358478200043346,-0.008445782593415437,-0.008808872231854425,-0.006736502408435866,-0.00667911284036259,-0.005385839956938345,-0.004976644879663672,-0.004794711727302562,-0.00437569244707994,-0.004507708272306516,-0.00475250637447381,-0.004256734005409361,-0.004108781102714086,-0.0038857631411670745,-0.0036084300373664512,-0.004438430410082145,-0.0031912597884837103,-0.0031657622631701657,-0.002948824919737566,-0.0023971892756022646,-0.002064706938107086,-0.0009993646577125136,-0.0002457385135680975,0.0006011473508188435,-0.00040557201269408606,0.0006526070678282272,0.00068929437768224,0.0011281418578877502,0.0017750726415344377,0.001464324491392305,0.0014619554572888464,0.0030108993837255535,0.0033882250788676233,0.004433479821180049,0.004752787606811944,0.003950627138109275,0.004232092090665398,0.0033949253234793002,0.003792239421855227,0.0038031538368035545,0.004832533182501171,0.004606992743307373,0.004715609517825945,0.0049332799289763035,0.0047056709897796605,0.005661505826431783,0.004944453550037003,0.004260766983508869,0.004525530451859168,0.0050078455875038185,0.0048373303423566265,0.004270470823664329,0.0034795689469322554,0.0033243266547348586,0.0031482224387443846,0.0031867830520249762,0.0029410463907988136,0.0024190049575916516,0.003072214898841369,0.002064969518669283,0.002421272033068529,0.002175025368518954,0.0015827065236652994,0.0006762209171254922,-0.00018594766908145336,-0.00016953759134553944,-0.0001489447567031721,0.00035557649978134036,0.00020263459060814929
T=0.16,-9.381425251365344e-05,-3.951813103874289e-05,-0.00032257386824120126,-0.0011992399832447796,-0.0019228190999255855,-0.0026435839987269324,-0.003496187498350127,-0.004300983301333299,-0.0045693453623314815,-0.005052536197889007,-0.005863451345898709,-0.005763492226627489,-0.005709546571473008,-0.005096180300363812,-0.005540711962656338,-0.005118282289118333,-0.005553879334140169,-0.004797143976656363,-0.0039237969411893584,-0.00400685388681501,-0.003859894931149881,-0.0032343292987860317,-0.0030587915736090296,-0.00322657462021732,-0.0034896006555445416,-0.004262916274198893,-0.0033000475553515507,-0.005049170798079793,-0.006350076982315872,-0.007314444339608795,-0.00821813372924358,-0.009303450621389521,-0.011163432692873475,-0.01121009769231674,-0.011544924891279024,-0.010619882920319453,-0.009023488254263112,-0.008667074884511418,-0.009014382582089395,-0.0069440978360945475,-0.006741654960622507,-0.005318601059787828,-0.005066968332881382,-0.0048026503316758095,-0.004325270795093766,-0.004444959173579612,-0.005021656537828058,-0.004326154928714854,-0.00400232500090967,-0.0038092514265727472,-0.0036105984358916093,-0.004354614107714972,-0.0030187151897405184,-0.00308899710465144,-0.002883597671836363,-0.0024204562572638973,-0.0018840999562563477,-0.001077356127157439,-0.00011990312467095027,0.0008000547224976733,-0.00022682969347282979,0.0004982459251502461,0.000611743422520461,0.0011112989776178427,0.001804185168010238,0.0016455959910268447,0.001558124673082325,0.003255943386701762,0.0038029261902342492,0.004695128011194418,0.004929930868197199,0.003955955545222419,0.004235556089819954,0.0033164057772436055,0.003774549328017811,0.003880575133430041,0.00489079747528439,0.0044502717482924345,0.004728017913816126,0.004980850760097223,0.00477862751776631,0.0057288982804782704,0.0049672349030838855,0.0041142976044408995,0.0043916124759695386,0.005013542102711424,0.004896673431954069,0.004321341856628784,0.0035256741354751926,0.003435675509502818,0.0032553901146420354,0.003297699547275419,0.003258773585686176,0.0027773873535260085,0.003426128418219776,0.0024718629626470498,0.0026708374200002643,0.002529623975997101,0.0019665243926309055,0.00117017170396359,0.0002471133011483947,0.00017160938165104036,6.673834635692327e-05,0.0005141055877932993,0.00030203610303477607
T=0.17,-2.9831713503045424e-05,2.2129842377582715e-05,-0.00024022452241392715,-0.0011195454388299682,-0.0018368962712041331,-0.0026045835705157494,-0.003429489982276979,-0.004327650850153339,-0.004571308604964588,-0.00494151314004552,-0.005752005101248386,-0.0056791632519852505,-0.005631353760413028,-0.00504097695151835,-0.005473123377295306,-0.005020087119689326,-0.0052433069428857275,-0.004526620709126702,-0.0034624312196892422,-0.0034936730549387147,-0.003290041319328426,-0.002647038020507408,-0.002350176046877857,-0.0025493372864538255,-0.002603484867210282,-0.0034167286198733895,-0.002285008165953111,-0.003989403252003397,-0.00505810939678121,-0.005891522087096851,-0.006694901820362634,-0.007583570442932186,-0.00928208090840017,-0.011191636077058942,-0.011193699885959574,-0.011699341581527094,-0.010188544481583118,-0.009410869744118625,-0.009471599840204167,-0.0072487197452653805,-0.007064904027733676,-0.0054242782640678095,-0.00527691488120588,-0.0050992489112288274,-0.004676947389361819,-0.0045955384827757306,-0.0053954345599341366,-0.004492995591791516,-0.004215705065952857,-0.003995628770149544,-0.0038569224004197616,-0.004496953733393271,-0.0032195911143180315,-0.0032791806436347644,-0.003008854006749935,-0.002473685085036516,-0.002035217856553059,-0.0013238036911172079,-0.0003165984253839545,0.0007969846435203781,-0.00032986224499209247,0.00035492534973866275,0.0004267610789007168,0.0010813598759424616,0.0017411792990377837,0.0016446022241865409,0.0015568012504448207,0.0031232020542567027,0.0036909873108410094,0.0046039974691223515,0.004915304439250254,0.00380208268679582,0.004006380538237425,0.0031955537058176255,0.0036049774239779605,0.0037409017738216435,0.004737566335993918,0.004388894592248964,0.0046821302243410705,0.004916884400010173,0.0046805138984531355,0.005595561410363048,0.004921443514803188,0.003994480378509043,0.004254525931558353,0.004888768239955828,0.004806613016281721,0.004298488865070726,0.0035977919031743365,0.0037297960076177676,0.00352221987370328,0.0034908343756920234,0.0034232299226586464,0.0029130539354928747,0.003539226285590345,0.0027258492307965084,0.0027605211528064486,0.0024233105471210613,0.001781866631101044,0.0010161641751122953,0.00012384428678218824,-2.8811361815902863e-05,-0.00013893943615292503,0.00032535670169992685,0.000120689277576444
